customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
761,Vaughan,McCromley,Male,12,11/27/77,Media Manager II,Health,Affluent Customer,N,$1.00 ,Yes,4
2654,Dawn,Yakovitch,Female,83,11/28/77,Tax Accountant,Telecommunications,Mass Customer,N,null,No,13
695,Kevan,Kubal,Male,36,11/30/77,Engineer II,Health,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,11
832,Shaun,Murphey,Male,30,11/30/77,Research Assistant IV,Retail,Mass Customer,N,,No,14
2790,Shirleen,Shelsher,Female,16,12/1/77,Account Representative IV,Retail,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,20
3458,Alejandro,Shakelade,Male,35,12/1/77,Web Developer III,Manufacturing,High Net Worth,N,1,Yes,19
24,Kim,Skpsey,Female,55,12/3/77,Research Assistant I,Argiculture,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,15
2819,Clyve,Starmont,Male,63,12/4/77,Executive Secretary,Manufacturing,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,14
3176,Rafe,Antoniak,Male,60,12/4/77,Physical Therapy Assistant,n/a,Affluent Customer,N,â«testâ«,No,16
3745,Randy,Duligall,Female,90,12/5/77,Dental Hygienist,Health,Mass Customer,N,ï»¿,Yes,20
264,Jedd,Spiby,Male,31,12/7/77,Technical Writer,Health,Mass Customer,N,1,No,11
350,Carmela,Jesper,Female,47,12/9/77,Clinical Specialist,Health,Mass Customer,N,1,Yes,9
1625,Caryl,Clara,Male,20,12/9/77,Information Systems Manager,Property,Mass Customer,N,â£,Yes,10
2618,Jay,Prue,Male,85,12/14/77,Administrative Assistant IV,n/a,Mass Customer,N,ð©ð½,No,4
3487,Amalee,Sanderson,Female,4,12/15/77,Analyst Programmer,Health,High Net Worth,N,<img src=x onerror=alert('hi') />,No,18
440,Sheena,O'Duggan,Female,46,12/16/77,Business Systems Development Analyst,Telecommunications,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,10
1347,Leisha,Signoret,Female,14,12/16/77,Help Desk Operator,Manufacturing,Mass Customer,N,á,Yes,14
3382,Burk,Walczak,Male,90,12/17/77,Business Systems Development Analyst,n/a,High Net Worth,N,â¢,No,10
3904,Arabelle,Nevill,Female,15,12/17/77,Sales Representative,Retail,Affluent Customer,N,",./;'[]\-=",No,7
2662,Louisette,Cullimore,Female,53,12/21/77,Accountant IV,Property,Mass Customer,N,-1.00E+02,Yes,16
2092,Stavros,Hazelby,Male,14,12/22/77,Safety Technician IV,Manufacturing,High Net Worth,N,",./;'[]\-=",No,18
2230,Gertruda,Shrimpling,Female,53,12/22/77,,n/a,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,19
3968,Alexandra,Kroch,Female,99,12/22/77,,Property,High Net Worth,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,22
262,Cordie,Petrelli,Male,97,12/23/77,,Health,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,10
1799,Tito,Brash,Male,81,12/23/77,,n/a,Affluent Customer,N,"__ï¾(,_,*)",No,17
251,Mala,,Female,88,12/24/77,VP Sales,Financial Services,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,10
3444,Kara-lynn,Bims,Female,75,12/25/77,Nurse Practicioner,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,No,7
3596,Christi,Gilluley,Female,57,12/25/77,Executive Secretary,Retail,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,20
862,Worden,Fossitt,Male,83,12/27/77,Information Systems Manager,Argiculture,High Net Worth,N,",./;'[]\-=",Yes,16
2874,Delores,Ashcroft,Female,97,12/28/77,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,18
3662,Pippo,Cator,Male,79,12/30/77,Community Outreach Specialist,Retail,Mass Customer,N,â¢,No,15
1079,Dennie,L' Anglois,Male,70,1/3/78,Nurse Practicioner,Manufacturing,Mass Customer,N,â£,No,18
3289,Frederico,Spearman,Male,43,1/4/78,Assistant Manager,Property,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,12
3923,Shay,Rayer,Male,90,1/4/78,Product Engineer,Financial Services,High Net Worth,N,"''''""",No,16
3065,Winna,Brusle,Female,88,1/5/78,Recruiter,Financial Services,High Net Worth,N,ï½ï½¨(Â´âï½â©,Yes,13
3927,Conway,,Male,29,1/7/78,Electrical Engineer,Manufacturing,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,7
1468,Adaline,Hayles,Female,37,1/10/78,Financial Advisor,Financial Services,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,22
844,Tome,Tyt,Male,13,1/13/78,Nurse Practicioner,Financial Services,High Net Worth,N,âªâªtestâª,No,9
2487,Elton,Piggford,Male,92,1/13/78,Operator,IT,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,14
1582,Francesco,Wasson,Male,32,1/14/78,Office Assistant III,Property,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,4
1827,Stormie,Smyth,Female,92,1/15/78,Sales Representative,Retail,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,18
1845,Pascal,Veronique,Male,34,1/16/78,General Manager,Financial Services,Mass Customer,N,â©testâ©,No,6
2336,Karney,Labrone,Male,59,1/19/78,Dental Hygienist,Health,Affluent Customer,N,1,No,17
1852,Darby,Shailer,Female,22,1/21/78,Research Associate,Manufacturing,Affluent Customer,N,"''''""",No,18
3085,Kaleb,Eslemont,Male,91,1/21/78,Accountant IV,n/a,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,5
2011,Guthrie,MacAne,Male,68,1/22/78,VP Sales,Manufacturing,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,12
76,Rea,Hasser,Female,20,1/23/78,Statistician II,Retail,High Net Worth,N,â¢,Yes,18
409,Tatiania,O'Kane,Female,84,1/23/78,Executive Secretary,Health,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,13
980,Max,Gronaver,Female,19,1/23/78,Registered Nurse,Health,Mass Customer,N,â,No,8
1280,Horacio,Peyntue,Male,71,1/24/78,Marketing Assistant,Manufacturing,High Net Worth,N,"__ï¾(,_,*)",Yes,15
424,Dennie,Eunson,Male,77,1/25/78,Research Nurse,Health,High Net Worth,N,null,No,9
1904,Nert,Muglestone,Female,60,1/25/78,Technical Writer,IT,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,14
1394,Freemon,Perago,Male,50,1/27/78,,Health,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,8
1579,Madelaine,Siegertsz,Female,40,1/27/78,Desktop Support Technician,Financial Services,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,17
3146,Fredrika,Kleinmintz,Female,79,1/28/78,Project Manager,Property,Mass Customer,N,â«testâ«,No,15
3892,Roma,Finlater,Male,19,1/29/78,Staff Scientist,n/a,Mass Customer,N,"'""''''""",Yes,15
634,Melonie,Zisneros,Female,35,1/30/78,Speech Pathologist,Manufacturing,Mass Customer,N,1,No,15
884,Pepito,Lamming,Male,11,1/30/78,Web Designer IV,Property,Mass Customer,N,âââ,No,17
1103,Glynnis,Sailor,Female,76,1/30/78,Financial Advisor,Financial Services,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,Yes,20
1663,Analiese,Grimsditch,Female,68,1/30/78,VP Quality Control,Property,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,9
2124,Damien,Bartczak,Male,17,1/30/78,,Retail,High Net Worth,N,-1.00E+00,No,18
2157,Alidia,Petyankin,Female,52,1/30/78,Community Outreach Specialist,Property,Mass Customer,N,â¦testâ§,No,19
2463,Krystle,Jovicevic,Female,54,1/30/78,Pharmacist,Health,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,12
3465,Hadria,Pizer,Female,71,2/1/78,Chemical Engineer,Manufacturing,High Net Worth,N,($1.00),Yes,7
2498,Rosana,Emmatt,Female,70,2/2/78,Software Test Engineer III,Retail,High Net Worth,N,../../../../../../../../../../../etc/hosts,No,8
1847,Bobinette,Stanaway,Female,68,2/4/78,Executive Secretary,Manufacturing,Mass Customer,N,"""'",No,6
2058,Ronna,Wickersham,Female,99,2/4/78,Database Administrator I,Argiculture,High Net Worth,N,(ï½¡â â âï½¡),No,7
2071,Ardis,Ramelet,Female,69,2/7/78,,n/a,Mass Customer,N,-1.00E+02,No,10
726,Norma,Blackbourn,Female,69,2/10/78,Information Systems Manager,Health,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,10
905,Dorian,Drinkel,Female,41,2/11/78,Safety Technician II,Manufacturing,Affluent Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,12
199,Verla,Alven,Female,61,2/13/78,Junior Executive,Health,Mass Customer,N,ðµ ð ð ð,Yes,21
718,Cathe,Lorriman,Female,38,2/18/78,Engineer I,Manufacturing,Mass Customer,N,ï»¿,Yes,7
1324,Randie,Arnowitz,Female,88,2/22/78,Web Designer III,Manufacturing,Mass Customer,N,ï»¿,No,11
1471,Berri,Farr,Female,88,2/24/78,,Financial Services,Mass Customer,N,!@#$%^&*(),No,15
3162,Deanne,Delacour,Female,76,2/24/78,Media Manager IV,Argiculture,Mass Customer,N,â,Yes,15
3878,Waldon,Digges,Male,99,2/24/78,Programmer III,n/a,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,9
2256,Mara,Rosterne,Female,28,2/26/78,Marketing Manager,Retail,Mass Customer,N,0/0,No,15
3695,Lem,Clamp,Male,33,2/27/78,Account Coordinator,Entertainment,Affluent Customer,N,á ,Yes,3
1239,Carroll,Cobbin,Male,9,2/28/78,,n/a,Mass Customer,N,-1.00E+02,Yes,17
2400,Lindsay,Stollsteiner,Male,73,2/28/78,Office Assistant III,Property,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,22
760,Shamus,Fyndon,Male,46,3/2/78,Assistant Professor,n/a,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,18
1173,Gertie,Chaim,Female,58,3/2/78,Statistician IV,Retail,High Net Worth,N,',No,16
3194,Hakeem,Bernardinelli,Male,38,3/11/78,Physical Therapy Assistant,Manufacturing,Mass Customer,N,â°â´âµ,No,11
2065,Silvio,Henrichs,Male,66,3/13/78,Technical Writer,Retail,Mass Customer,N,ð,Yes,12
3865,Urbanus,Fuxman,Male,49,3/15/78,,Manufacturing,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,11
2990,Brice,Martinuzzi,Male,65,3/16/78,GIS Technical Architect,Argiculture,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,8
1669,Jabez,Glasspoole,Male,74,3/18/78,VP Accounting,Financial Services,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,21
2871,Hubie,Keld,Male,49,3/20/78,Assistant Media Planner,Entertainment,High Net Worth,N,âªâªtestâª,Yes,15
2316,Vernen,Bourgaize,Male,79,3/21/78,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,11
745,Dotty,Maylott,Female,84,3/22/78,,Manufacturing,Mass Customer,N,-0.5,Yes,13
1195,Ally,Folliott,Female,0,3/22/78,VP Marketing,Telecommunications,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,18
2689,Tore,Doerr,Male,17,3/23/78,Senior Developer,n/a,Mass Customer,N,"""'",No,10
64,Gerek,Yve,Male,73,3/25/78,Legal Assistant,IT,High Net Worth,N,ï¼ï¼ï¼,No,4
2039,Laureen,Blower,Female,38,3/26/78,Senior Developer,IT,High Net Worth,N,(ï½¡â â âï½¡),Yes,7
3354,Ollie,Restorick,Male,18,3/27/78,,Manufacturing,Mass Customer,N,testâ testâ«,Yes,11
2340,Joachim,Amer,Male,33,3/29/78,Research Assistant IV,Health,Mass Customer,N,-1,Yes,16
3554,Briggs,Mower,Male,34,4/6/78,GIS Technical Architect,IT,Mass Customer,N,ì¸ëë°í ë¥´,Yes,16
2144,Maureene,Kingstne,Female,12,4/11/78,Office Assistant IV,Property,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,9
2545,Grayce,Aumerle,Female,33,4/11/78,Tax Accountant,Manufacturing,Mass Customer,N,â,Yes,16
1578,Andreas,Bazely,Male,60,4/14/78,,Health,High Net Worth,N,nil,Yes,11
248,Inger,Eskell,Female,76,4/15/78,Clinical Specialist,Health,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,12
3590,Carolan,Velez,Female,32,4/16/78,,Manufacturing,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,19
3967,Lillis,Dobrowolski,Female,90,4/18/78,Senior Editor,Manufacturing,Affluent Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,7
585,Tiphany,Bonnier,Female,66,4/20/78,Pharmacist,Health,Mass Customer,N,,Yes,10
1364,Selby,Cabbell,Male,99,4/20/78,Junior Executive,Manufacturing,Mass Customer,N,',No,21
2723,Morganne,Smitham,Female,71,4/20/78,Associate Professor,Manufacturing,Mass Customer,N,â©testâ©,Yes,18
1258,Nefen,Ferriere,Male,89,4/21/78,Geological Engineer,Manufacturing,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,6
2935,Jessi,Aldwich,Female,41,4/23/78,,Manufacturing,Mass Customer,N,1.00E+02,No,17
80,Pablo,Small,Male,11,4/24/78,Data Coordiator,Entertainment,Mass Customer,N,nil,No,13
747,Eula,Bruni,Female,91,4/24/78,Database Administrator II,n/a,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,7
789,Gabrielle,Giraudot,Female,69,4/28/78,Geological Engineer,Manufacturing,Affluent Customer,N,0,Yes,14
498,Emmalee,Sketcher,Female,58,4/30/78,VP Sales,Manufacturing,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,10
1762,Gaye,Steutly,Female,49,4/30/78,Research Assistant II,Health,Mass Customer,N,1.00E+02,Yes,18
1332,Garek,De la Barre,Male,87,5/1/78,Technical Writer,n/a,Mass Customer,N,1,Yes,12
1266,Harry,,Male,68,5/2/78,Human Resources Manager,Health,Mass Customer,N,0/0,Yes,10
2925,Henderson,Sloey,Male,36,5/2/78,Business Systems Development Analyst,Financial Services,Affluent Customer,N,ðµ ð ð ð,Yes,19
3941,Cinnamon,Batram,Female,27,5/3/78,Technical Writer,Manufacturing,Mass Customer,N,",./;'[]\-=",Yes,11
3422,Lucine,Virgin,Female,38,5/6/78,Professor,Manufacturing,Mass Customer,N,',No,5
1206,Lucina,Metcalf,Female,13,5/7/78,Paralegal,Financial Services,Mass Customer,N,-1.00E+02,No,13
3177,Titos,Scanes,Male,93,5/7/78,Database Administrator IV,n/a,Affluent Customer,N,âªâªtestâª,No,6
3097,Alessandro,Casley,Male,2,5/9/78,Actuary,Financial Services,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,19
1727,Everard,,Male,43,5/10/78,Assistant Media Planner,Entertainment,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,6
1863,Adelbert,Doelle,Male,10,5/11/78,VP Product Management,Telecommunications,High Net Worth,N,testâ testâ«,No,20
3557,Tisha,Gibbings,Female,79,5/12/78,,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,No,18
1850,Dare,Wasling,Male,4,5/16/78,Biostatistician II,Manufacturing,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,7
3273,Darline,Alpes,Female,72,5/17/78,General Manager,Entertainment,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,11
2149,Lana,Druce,Female,26,5/19/78,Professor,n/a,High Net Worth,N,-1.00E+02,No,6
3519,Aldus,Kenningley,Male,16,5/21/78,Software Consultant,Manufacturing,Mass Customer,N,â¦testâ§,Yes,11
2699,Michal,Woltering,Male,93,5/25/78,Account Representative IV,Manufacturing,Affluent Customer,N,testâ testâ«,Yes,16
2053,Horatius,Dufton,Male,7,5/28/78,,Financial Services,Affluent Customer,N,â°â´âµâââ,Yes,11
1622,Pietrek,Crowe,Male,44,5/30/78,Senior Quality Engineer,n/a,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,16
2100,Der,Blatcher,Male,34,5/30/78,Marketing Assistant,IT,Mass Customer,N,,No,14
1238,Steward,Beedham,Male,24,6/1/78,Graphic Designer,n/a,Affluent Customer,N,(ï½¡â â âï½¡),Yes,6
545,Alecia,Crosse,Female,43,6/4/78,Project Manager,Health,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,18
648,Gardiner,Nutley,Male,86,6/4/78,Accountant II,Financial Services,Mass Customer,N,ï¼ï¼ï¼,Yes,9
1205,Barton,Baudts,Male,38,6/5/78,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,00ËÆ$-,No,13
1953,Luisa,McGlue,Female,23,6/5/78,Paralegal,Financial Services,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,12
104,Odille,Panketh,Female,40,6/6/78,Automation Specialist II,Health,Mass Customer,N,1;DROP TABLE users,Yes,9
1181,Brita,Plant,Female,2,6/6/78,Tax Accountant,Argiculture,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,8
3937,Brennen,Mularkey,Male,81,6/7/78,Tax Accountant,Property,Mass Customer,N,â¡,No,12
26,Trixi,Ginnelly,Female,12,6/10/78,Editor,Financial Services,Mass Customer,N,"<>?:""{}|_+",Yes,16
896,Idell,Belderson,Female,25,6/10/78,VP Sales,n/a,Mass Customer,N,â,No,15
392,Brandyn,Morrid,Male,38,6/14/78,Safety Technician I,Property,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,13
3682,Dukie,Asson,Male,94,6/15/78,GIS Technical Architect,Financial Services,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,11
3145,Gar,Barnewille,Male,17,6/17/78,Paralegal,Financial Services,High Net Worth,N,ð,Yes,7
